date,total_energy_kwh,session_count,unique_stations_used,day_of_week,is_weekend,month,is_holiday,dow_sin,dow_cos,month_sin,month_cos,lag_1d,lag_7d,rolling_7d_avg,rolling_14d_avg
2018-08-20,888.481,96,28,0,0,8,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,753.601,930.616,908.4024285714285,898.8595714285714
2018-08-21,955.324,121,27,1,0,8,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,888.481,1030.674,902.3831428571428,888.1218571428572
2018-08-22,1157.383,125,29,2,0,8,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,955.324,991.907,891.6188571428571,891.9405714285715
2018-08-23,972.256,123,27,3,0,8,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,1157.383,885.364,915.2582857142858,911.6577857142858
2018-08-24,974.705,123,25,4,0,8,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,972.256,1047.84,927.6714285714286,901.3910714285714
2018-08-25,861.83,118,27,5,1,8,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,974.705,718.815,917.2235714285715,899.0677857142857
2018-08-26,1030.899,114,28,6,1,8,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,861.83,753.601,937.6542857142857,917.4870714285714
2018-08-27,1077.445,117,28,0,0,8,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1030.899,888.481,977.2682857142858,942.8353571428571
2018-08-28,921.57,112,26,1,0,8,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,1077.445,955.324,1004.2631428571428,953.3231428571428
2018-08-29,987.332,110,24,2,0,8,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,921.57,1157.383,999.4411428571428,945.53
2018-08-30,988.879,121,27,3,0,8,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,987.332,972.256,975.148142857143,945.2032142857142
2018-08-31,992.95,119,28,4,0,8,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,988.879,974.705,977.5228571428571,952.5971428571429
2018-09-01,618.581,70,27,5,1,9,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,992.95,861.83,980.1292857142856,948.6764285714287
2018-09-02,700.091,91,23,6,1,9,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,618.581,1030.899,945.3794285714285,941.5168571428572
2018-09-03,431.705,57,23,0,0,9,1,0.0,1.0,-1.0,-1.8369701987210297e-16,700.091,1077.445,898.1211428571429,937.6947142857142
2018-09-04,1073.243,121,30,1,0,9,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,431.705,921.57,805.8725714285714,905.0678571428571
2018-09-05,801.415,109,28,2,0,9,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1073.243,987.332,827.5401428571429,913.4906428571429
2018-09-06,1034.268,116,28,3,0,9,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,801.415,988.879,800.9805714285714,888.0643571428571
2018-09-07,1021.697,127,28,4,0,9,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1034.268,992.95,807.4647142857142,892.4937857142858
2018-09-08,644.869,86,26,5,1,9,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1021.697,618.581,811.5714285714286,895.8503571428572
2018-09-09,715.456,93,28,6,1,9,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,644.869,700.091,815.3268571428572,880.3531428571429
2018-09-10,1035.359,113,27,0,0,9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,715.456,431.705,817.521857142857,857.8215
2018-09-11,906.176,109,27,1,0,9,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1035.359,1073.243,903.7581428571428,854.8153571428572
2018-09-12,944.392,104,27,2,0,9,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,906.176,801.415,879.8914285714287,853.7157857142856
2018-09-13,960.26,124,28,3,0,9,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,944.392,1034.268,900.3167142857144,850.6486428571428
2018-09-14,1010.127,118,27,4,0,9,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,960.26,1021.697,889.744142857143,848.6044285714286
2018-09-15,688.085,81,28,5,1,9,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1010.127,644.869,888.0912857142857,849.8313571428571
2018-09-16,574.62,83,25,6,1,9,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,688.085,715.456,894.2650000000001,854.7959285714287
2018-09-17,965.741,115,28,0,0,9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,574.62,1035.359,874.1455714285714,845.8337142857143
2018-09-18,1012.785,120,28,1,0,9,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,965.741,906.176,864.2001428571429,883.9791428571428
2018-09-19,1033.648,112,28,2,0,9,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1012.785,944.392,879.43,879.6607142857143
2018-09-20,1181.538,135,27,3,0,9,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1033.648,960.26,892.1808571428571,896.2487857142858
2018-09-21,1105.526,137,28,4,0,9,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1181.538,1010.127,923.792,906.7680714285714
2018-09-22,838.7,115,26,5,1,9,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1105.526,688.085,937.4204285714286,912.755857142857
2018-09-23,527.578,65,22,6,1,9,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,838.7,574.62,958.9368571428571,926.6009285714287
2018-09-24,990.984,105,27,0,0,9,0,0.0,1.0,-1.0,-1.8369701987210297e-16,527.578,965.741,952.2165714285713,913.1810714285714
2018-09-25,962.79,112,27,1,0,9,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,990.984,1012.785,955.8227142857143,910.0114285714286
2018-09-26,1110.056,126,27,2,0,9,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,962.79,1033.648,948.6805714285714,914.0552857142858
2018-09-27,977.15,113,26,3,0,9,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1110.056,1181.538,959.5960000000001,925.8884285714286
2018-09-28,989.167,125,26,4,0,9,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,977.15,1105.526,930.3977142857142,927.0948571428571
2018-09-29,633.656,96,26,5,1,9,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,989.167,838.7,913.7749999999999,925.5977142857143
2018-09-30,527.439,78,25,6,1,9,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,633.656,527.578,884.483,921.7099285714285
2018-10-01,973.903,104,26,0,0,10,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,527.439,990.984,884.4631428571429,918.3398571428571
2018-10-02,1088.562,117,26,1,0,10,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,973.903,962.79,882.023,918.9228571428572
2018-10-03,1209.396,128,27,2,0,10,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1088.562,1110.056,899.9904285714285,924.3355
2018-10-04,1229.644,127,27,3,0,10,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1209.396,977.15,914.1818571428572,936.8889285714286
2018-10-05,1123.553,132,27,4,0,10,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1229.644,989.167,950.2524285714286,940.3250714285714
2018-10-06,658.852,86,25,5,1,10,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1123.553,633.656,969.4504285714286,941.6127142857143
2018-10-07,590.456,82,26,6,1,10,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,658.852,527.439,973.049857142857,928.7664285714285
2018-10-08,918.091,105,27,0,0,10,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,590.456,973.903,982.0522857142857,933.2577142857143
2018-10-09,1030.717,118,27,1,0,10,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,918.091,1088.562,974.0791428571429,928.0510714285714
2018-10-10,1083.415,130,28,2,0,10,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1030.717,1209.396,965.8155714285715,932.903
2018-10-11,1108.356,134,27,3,0,10,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1083.415,1229.644,947.8182857142858,931.0000714285715
2018-10-12,1186.857,131,27,4,0,10,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1108.356,1123.553,930.4914285714286,940.3719285714286
2018-10-13,659.071,88,26,5,1,10,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1186.857,658.852,939.5348571428573,954.4926428571428
2018-10-14,743.662,94,26,6,1,10,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,659.071,590.456,939.566142857143,956.308
2018-10-15,1027.697,120,26,0,0,10,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,743.662,918.091,961.4527142857144,971.7524999999999
2018-10-16,1098.602,120,27,1,0,10,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1027.697,1030.717,977.1107142857143,975.5949285714286
2018-10-17,1082.32,128,24,2,0,10,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1098.602,1083.415,986.8085714285714,976.3120714285715
2018-10-18,1278.143,141,27,3,0,10,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1082.32,1108.356,986.652142857143,967.2352142857143
2018-10-19,1066.111,136,26,4,0,10,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1278.143,1186.857,1010.9074285714286,970.6994285714287
2018-10-20,704.285,92,26,5,1,10,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1066.111,659.071,993.658,966.5964285714286
2018-10-21,640.094,82,25,6,1,10,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,704.285,743.662,1000.1171428571428,969.8416428571429
2018-10-22,908.87,111,28,0,0,10,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,640.094,1027.697,985.3217142857142,973.3872142857143
2018-10-23,1055.102,115,26,1,0,10,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,908.87,1098.602,968.3464285714288,972.7285714285715
2018-10-24,1161.758,123,28,2,0,10,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1055.102,1082.32,962.1321428571429,974.4703571428571
2018-10-25,1118.017,128,28,3,0,10,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1161.758,1278.143,973.4804285714287,980.0662857142858
2018-10-26,1102.527,140,28,4,0,10,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1118.017,1066.111,950.6052857142857,980.7563571428573
2018-10-27,703.919,98,28,5,1,10,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1102.527,704.285,955.8075714285715,974.7327857142858
2018-10-28,926.063,108,28,6,1,10,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,703.919,640.094,955.7552857142857,977.9362142857144
2018-10-29,946.123,107,28,0,0,10,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,926.063,908.87,996.6080000000001,990.9648571428572
2018-10-30,1004.859,117,28,1,0,10,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,946.123,1055.102,1001.9298571428573,985.138142857143
2018-10-31,993.542,104,27,2,0,10,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1004.859,1161.758,994.7522857142857,978.4422142857144
2018-11-01,1242.992,143,28,3,0,11,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,993.542,1118.017,970.7214285714286,972.1009285714287
2018-11-02,1193.593,131,28,4,0,11,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1242.992,1102.527,988.575,969.590142857143
2018-11-03,806.309,94,28,5,1,11,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1193.593,703.919,1001.5844285714286,978.6959999999999
2018-11-04,806.89,101,28,6,1,11,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,806.309,926.063,1016.2115714285716,985.9834285714286
2018-11-05,1130.47,111,28,0,0,11,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,806.89,946.123,999.1868571428571,997.8974285714286
2018-11-06,1098.237,120,28,1,0,11,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1130.47,1004.859,1025.5221428571429,1013.726
2018-11-07,1293.192,132,28,2,0,11,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1098.237,993.542,1038.8618571428572,1016.8070714285715
2018-11-08,986.522,135,27,3,0,11,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,1293.192,1242.992,1081.669,1026.1952142857142
2018-11-09,1008.413,114,28,4,0,11,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,986.522,1193.593,1045.0304285714285,1016.8027142857143
2018-11-10,851.477,110,27,5,1,11,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1008.413,806.309,1018.5761428571429,1010.0802857142857
2018-11-11,669.809,87,29,6,1,11,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,851.477,806.89,1025.0287142857144,1020.6201428571428
2018-11-12,768.992,90,26,0,0,11,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,669.809,1130.47,1005.4457142857144,1002.3162857142858
2018-11-13,1231.496,126,28,1,0,11,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,768.992,1098.237,953.8059999999999,989.6640714285714
2018-11-14,1277.943,138,28,2,0,11,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1231.496,1293.192,972.843,1005.8524285714285
2018-11-15,1204.417,143,28,3,0,11,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,1277.943,986.522,970.6645714285714,1026.1667857142857
2018-11-16,974.982,120,28,4,0,11,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1204.417,1008.413,1001.7924285714287,1023.4114285714286
2018-11-17,505.979,75,25,5,1,11,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,974.982,851.477,997.0165714285714,1007.7963571428572
2018-11-18,620.928,70,28,6,1,11,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,505.979,669.809,947.6597142857142,986.3442142857142
2018-11-19,1114.715,101,28,0,0,11,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,620.928,768.992,940.6767142857142,973.0612142857143
2018-11-20,947.887,100,26,1,0,11,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1114.715,1231.496,990.0657142857143,971.9358571428571
2018-11-21,667.393,87,25,2,0,11,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,947.887,1277.943,949.5501428571428,961.1965714285715
2018-11-22,191.861,21,15,3,0,11,1,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,667.393,1204.417,862.3287142857142,916.496642857143
2018-11-23,520.207,61,24,4,0,11,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,191.861,974.982,717.6778571428571,859.7351428571428
2018-11-24,662.66,81,26,5,1,11,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,520.207,505.979,652.7099999999999,824.8632857142857
2018-11-25,516.955,83,27,6,1,11,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,662.66,620.928,675.093,811.3763571428572
2018-11-26,955.439,111,28,0,0,11,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,516.955,1114.715,660.2397142857143,800.4582142857142
2018-11-27,1083.831,126,27,1,0,11,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,955.439,947.887,637.486,813.775857142857
2018-11-28,1264.163,136,28,2,0,11,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1083.831,667.393,656.9065714285714,803.2283571428571
2018-11-29,1268.614,131,28,3,0,11,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,1264.163,191.861,742.1594285714285,802.2440714285715
2018-11-30,1201.788,136,25,4,0,11,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1268.614,520.207,895.9812857142858,806.8295714285714
2018-12-01,718.915,95,26,5,1,12,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1201.788,662.66,993.35,823.0299999999999
2018-12-02,799.119,111,28,6,1,12,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,718.915,516.955,1001.3864285714286,838.2397142857143
2018-12-03,1209.54,121,27,0,0,12,0,0.0,1.0,-2.4492935982947064e-16,1.0,799.119,955.439,1041.6955714285714,850.9676428571429
2018-12-04,1236.333,140,26,1,0,12,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1209.54,1083.831,1077.9957142857143,857.7408571428571
2018-12-05,1296.394,149,28,2,0,12,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1236.333,1264.163,1099.7817142857143,878.3441428571429
2018-12-06,1228.684,143,28,3,0,12,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,1296.394,1268.614,1104.3861428571429,923.2727857142856
2018-12-07,1159.974,130,28,4,0,12,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1228.684,1201.788,1098.681857142857,997.3315714285715
2018-12-08,694.018,94,25,5,1,12,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1159.974,718.915,1092.7084285714286,1043.0292142857143
2018-12-09,715.388,94,26,6,1,12,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,694.018,799.119,1089.1517142857142,1045.2690714285714
2018-12-10,1085.005,121,27,0,0,12,0,0.0,1.0,-2.4492935982947064e-16,1.0,715.388,1209.54,1077.190142857143,1059.4428571428573
2018-12-11,1263.333,136,27,1,0,12,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1085.005,1236.333,1059.3994285714286,1068.6975714285713
2018-12-12,1320.894,133,28,2,0,12,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1263.333,1296.394,1063.2565714285715,1081.519142857143
2018-12-13,1363.766,146,28,3,0,12,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,1320.894,1228.684,1066.7565714285715,1085.571357142857
2018-12-14,1120.313,130,28,4,0,12,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1363.766,1159.974,1086.054,1092.3679285714286
2018-12-15,642.524,103,26,5,1,12,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1120.313,694.018,1080.3881428571428,1086.5482857142858
2018-12-16,632.685,85,27,6,1,12,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,642.524,715.388,1073.0318571428572,1081.0917857142856
2018-12-17,1342.819,148,28,0,0,12,0,0.0,1.0,-2.4492935982947064e-16,1.0,632.685,1085.005,1061.217142857143,1069.203642857143
2018-12-18,1411.918,142,27,1,0,12,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1342.819,1263.333,1098.0477142857142,1078.7235714285714
2018-12-19,1149.879,134,28,2,0,12,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1411.918,1320.894,1119.2741428571428,1091.265357142857
2018-12-20,1214.529,138,27,3,0,12,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,1149.879,1363.766,1094.8434285714286,1080.8
2018-12-21,1155.599,125,28,4,0,12,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1214.529,1120.313,1073.5238571428572,1079.7889285714286
2018-12-22,705.975,86,26,5,1,12,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1155.599,642.524,1078.5647142857142,1079.4764285714286
2018-12-23,539.769,74,25,6,1,12,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,705.975,632.685,1087.6291428571428,1080.3305
2018-12-24,449.615,50,20,0,0,12,0,0.0,1.0,-2.4492935982947064e-16,1.0,539.769,1342.819,1074.3554285714285,1067.7862857142857
2018-12-25,306.495,27,17,1,0,12,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,449.615,1411.918,946.7548571428571,1022.4012857142858
2018-12-26,617.671,75,24,2,0,12,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,306.495,1149.879,788.8372857142857,954.0557142857143
2018-12-27,544.959,68,24,3,0,12,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,617.671,1214.529,712.8075714285715,903.8255
2018-12-28,586.51,87,26,4,0,12,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,544.959,1155.599,617.1547142857142,845.3392857142857
2018-12-29,527.762,64,26,5,1,12,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,586.51,705.975,535.8562857142857,807.2105
2018-12-30,576.288,69,24,6,1,12,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,527.762,539.769,510.3972857142857,799.0132142857144
2018-12-31,660.027,72,25,0,0,12,0,0.0,1.0,-2.4492935982947064e-16,1.0,576.288,449.615,515.6142857142856,794.9848571428571
2019-01-01,327.774,40,20,1,0,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,660.027,306.495,545.6731428571428,746.2139999999999
2019-01-02,909.195,107,28,2,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,327.774,617.671,548.713,668.7751428571429
2019-01-03,989.801,113,28,3,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,909.195,544.959,590.3592857142858,651.5834285714285
2019-01-04,983.842,116,27,4,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,989.801,586.51,653.9081428571428,635.5314285714286
2019-01-05,631.055,87,26,5,1,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,983.842,527.762,710.6698571428572,623.2630714285714
2019-01-06,789.771,85,27,6,1,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,631.055,576.288,725.426,617.911642857143
2019-01-07,1034.317,103,27,0,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,789.771,660.027,755.9235714285714,635.7689285714285
2019-01-08,972.364,110,28,1,0,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1034.317,327.774,809.3935714285714,677.5333571428572
2019-01-09,1281.182,126,28,2,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,972.364,909.195,901.4778571428571,725.0954285714286
2019-01-10,1147.058,130,28,3,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1281.182,989.801,954.6188571428571,772.4890714285715
2019-01-11,1531.662,151,27,4,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1147.058,983.842,977.0841428571429,815.4961428571429
2019-01-12,1027.943,114,28,5,1,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1531.662,631.055,1055.3441428571427,883.007
2019-01-13,791.427,104,27,6,1,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1027.943,789.771,1112.0424285714287,918.7342142857142
2019-01-14,1188.538,125,28,0,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,791.427,1034.317,1112.279,934.1012857142858
2019-01-15,1204.132,120,27,1,0,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1188.538,972.364,1134.3105714285716,971.8520714285714
2019-01-16,1110.852,115,28,2,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1204.132,1281.182,1167.4202857142857,1034.4490714285714
2019-01-17,1569.8,144,28,3,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1110.852,1147.058,1143.0874285714285,1048.8531428571428
2019-01-18,1178.771,120,28,4,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1569.8,1531.662,1203.4791428571427,1090.2816428571427
2019-01-19,929.475,118,28,5,1,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1178.771,1027.943,1153.0661428571427,1104.2051428571428
2019-01-20,784.122,102,26,6,1,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,929.475,791.427,1138.9992857142856,1125.520857142857
2019-01-21,783.024,102,30,0,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,784.122,1188.538,1137.9557142857143,1125.1173571428571
2019-01-22,1220.725,126,28,1,0,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,783.024,1204.132,1080.0251428571428,1107.1678571428572
2019-01-23,1150.883,136,28,2,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1220.725,1110.852,1082.3955714285714,1124.9079285714286
2019-01-24,1484.682,143,28,3,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1150.883,1569.8,1088.1142857142856,1115.600857142857
2019-01-25,1257.252,147,28,4,0,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1484.682,1178.771,1075.9545714285714,1139.7168571428572
2019-01-26,730.851,100,25,5,1,1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1257.252,929.475,1087.1661428571429,1120.116142857143
2019-01-27,785.136,108,26,6,1,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,730.851,784.122,1058.7912857142858,1098.8952857142856
2019-01-28,1378.725,133,28,0,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,785.136,783.024,1058.9361428571426,1098.4459285714286
2019-01-29,1139.907,123,28,1,0,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1378.725,1220.725,1144.0362857142857,1112.0307142857143
2019-01-30,1156.629,128,27,2,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1139.907,1150.883,1132.4908571428573,1107.4432142857142
2019-01-31,1189.9,128,26,3,0,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1156.629,1484.682,1133.3117142857143,1110.713
